1,0,0,1,0,0,0,0,0,1,5,0,Hebrew
1,0,0,0,1,0,0,1,0,0,4,1,Dutch
1,0,0,0,0,0,0,0,1,0,4,1,English
1,1,0,0,1,0,0,0,0,1,5,1,Russian
1,0,0,0,1,0,0,0,0,1,1,1,Russian
1,0,0,1,1,0,0,0,0,1,3,1,Russian
1,0,0,1,1,0,0,0,0,0,2,0,Russian
1,1,0,0,0,0,0,0,0,0,4,1,German
1,0,0,1,0,1,0,0,0,0,3,0,English
1,1,0,0,0,0,0,0,0,0,4,1,English
1,0,0,1,0,1,0,0,0,1,3,1,Russian
1,0,0,0,1,0,0,0,1,1,4,0,English
1,0,0,1,0,1,0,0,0,1,5,1,Russian
1,1,0,0,1,0,0,0,1,0,4,0,German
1,0,1,0,1,0,0,0,0,0,2,0,English
1,0,1,0,1,0,1,0,0,0,4,0,English
1,0,0,0,0,1,0,0,0,1,3,1,Russian
1,0,0,0,0,0,0,0,0,1,2,0,Russian
1,0,0,0,1,0,0,0,0,1,5,0,Dutch
1,0,0,0,1,0,0,0,0,1,3,1,Chinese
1,0,0,0,0,0,0,0,0,1,3,0,English
1,0,0,0,0,0,1,0,0,1,1,1,Russian
1,0,0,0,1,0,0,0,0,0,2,0,Russian
1,0,0,0,0,0,1,0,1,1,5,1,Russian
1,0,0,0,0,1,0,0,0,0,5,0,Russian
1,0,1,0,0,0,1,0,0,0,3,0,English
1,0,0,0,0,0,1,0,0,0,4,0,English
1,1,0,0,0,0,0,0,0,0,4,0,English
1,0,0,1,0,0,0,0,0,1,4,0,English
1,0,1,0,0,1,0,0,0,0,4,0,English
1,0,0,0,0,0,1,0,0,1,3,0,English
1,0,1,0,0,0,0,0,1,1,2,1,English
1,0,0,0,1,0,1,0,0,0,4,1,Russian
1,0,1,0,0,0,0,0,0,0,4,0,English
1,0,1,0,1,1,0,0,0,0,4,1,Dutch
1,0,0,0,0,0,0,0,1,1,4,1,Dutch
1,0,0,0,1,0,1,0,1,0,3,0,English
1,0,0,0,0,0,0,0,1,0,4,1,Dutch
3,0,0,1,1,0,0,0,0,0,3,1,Dutch
3,0,0,1,0,0,1,1,0,0,1,0,Dutch
3,0,0,0,0,1,0,1,0,0,3,1,Russian
3,0,0,1,0,0,0,1,0,0,3,0,Chinese
3,0,1,0,1,0,0,0,0,0,2,1,English
3,0,0,0,1,0,0,0,0,1,3,1,Russian
3,0,0,0,1,0,0,0,0,0,4,1,Dutch
3,1,0,1,0,0,0,0,0,1,4,1,Chinese
3,0,0,0,0,0,0,0,0,1,4,1,Russian
3,0,0,0,1,0,0,0,0,0,2,0,Dutch
3,0,0,1,1,1,0,0,0,0,4,0,Estonian
3,0,0,0,0,0,0,0,1,1,2,0,Dutch
3,0,0,1,0,1,0,0,0,0,1,1,Russian
3,0,0,0,1,0,0,0,0,0,3,1,Dutch
3,0,0,0,1,1,0,0,0,0,4,0,Hungarian
3,0,0,0,0,1,0,0,0,0,5,1,Serbian
3,0,0,0,1,1,0,0,0,0,3,1,Russian
3,0,0,0,0,0,0,0,0,1,3,1,English
3,0,0,1,0,0,0,0,0,0,4,1,Dutch
3,1,0,0,0,1,0,0,0,0,2,0,Dutch
3,0,0,0,0,0,0,0,0,1,4,1,Dutch
3,0,0,0,0,1,0,0,0,1,4,0,Dutch
3,0,0,0,0,0,0,1,1,0,2,0,Greek
3,0,0,0,0,0,1,1,0,0,3,1,Dutch
3,0,0,0,0,0,1,1,0,0,2,0,Dutch
3,0,0,0,0,0,1,1,0,0,4,1,Dutch
3,0,1,0,0,0,1,0,0,1,1,1,Russian
3,0,0,0,0,0,0,1,0,0,4,0,English
3,0,0,0,1,0,1,0,1,0,3,1,Russian
3,0,0,0,0,0,1,0,0,0,2,0,Dutch
3,0,0,0,0,0,0,0,0,1,4,1,Dutch
3,0,0,0,1,0,0,0,0,0,4,1,English
3,0,0,0,0,0,0,0,1,0,2,1,Russian
3,0,0,0,0,0,0,0,1,0,4,0,Dutch
3,0,0,0,0,0,0,0,1,0,3,0,Chinese
2,0,0,0,0,0,0,0,0,1,4,0,Russian
2,0,0,0,0,1,0,0,0,0,3,1,English
2,1,1,1,0,0,0,0,0,0,4,0,English
2,0,0,0,0,0,0,0,1,0,4,1,Russian
2,0,1,0,0,1,1,0,0,0,3,1,Russian
2,0,1,0,0,0,1,0,1,0,5,0,Hebrew
2,0,0,0,0,1,0,0,1,0,3,0,English
2,0,0,0,0,0,1,1,0,0,4,1,English
2,0,0,0,0,0,0,0,1,0,4,0,Italian
2,0,0,0,0,0,0,1,1,0,3,0,Polish
2,0,0,0,0,0,0,0,1,0,3,0,Dutch
2,0,0,0,0,0,0,0,1,0,3,0,Italian
2,0,0,0,0,1,0,0,0,0,5,1,Russian
2,0,0,0,0,0,0,0,1,0,3,0,Russian
2,0,0,0,1,0,0,0,0,0,4,0,English
2,0,0,1,0,0,0,0,1,1,2,1,English
2,0,0,0,0,0,0,1,0,0,3,1,Dutch
2,0,0,0,0,1,0,0,0,1,4,1,Dutch
2,0,0,0,0,0,0,0,1,0,4,0,English
2,0,0,1,0,0,0,0,1,1,2,1,English
2,0,1,0,0,0,0,0,0,0,2,0,Russian
2,0,0,0,0,1,0,0,0,0,5,0,English
2,0,0,0,0,1,0,0,0,0,3,0,English
2,0,0,0,0,1,0,0,0,0,2,1,English
2,1,0,0,0,0,0,1,1,0,3,0,Dutch
2,0,0,0,0,0,0,0,0,0,4,0,English
2,0,0,0,0,0,0,0,1,0,3,0,English
2,0,0,0,0,1,0,0,0,0,3,0,Dutch
2,0,0,0,0,0,0,1,0,0,4,0,English
2,0,0,0,0,0,0,0,0,0,3,0,Icelandic
2,0,0,0,0,0,0,0,1,0,4,1,English
2,0,0,0,0,0,1,0,1,0,5,1,Russian
2,0,0,0,0,0,1,0,1,1,4,0,Hindi
2,0,0,0,0,0,0,0,1,0,4,1,Portuguese
2,0,1,0,0,1,0,0,1,0,4,1,Dutch
2,0,0,0,0,1,0,0,1,0,4,0,Dutch
2,0,0,0,1,0,0,0,0,0,4,0,English
2,0,0,0,0,0,1,0,1,0,4,1,English
2,0,1,1,0,0,0,0,1,0,3,0,English
2,0,0,1,0,0,0,0,0,0,5,0,Russian
2,0,1,0,0,0,0,0,0,0,4,1,Russian
3,0,0,0,0,0,0,0,1,1,4,0,Dutch
3,0,0,0,1,1,0,1,0,0,2,0,Greek
3,0,0,0,0,1,0,1,0,0,2,0,Dutch
3,0,0,0,0,0,0,0,1,0,3,1,Dutch
3,0,0,0,0,0,1,0,0,0,4,0,Dutch
3,0,0,0,0,0,0,1,0,0,3,1,Russian
3,0,0,0,0,0,0,0,1,0,4,1,Portuguese
3,0,0,0,0,0,0,0,1,0,4,1,Dutch
3,0,1,0,0,0,1,1,0,0,5,1,English
3,0,0,0,0,0,0,0,1,0,2,1,Russian
3,0,0,0,0,0,0,1,0,0,1,1,Russian
3,0,0,1,0,0,0,0,1,0,4,1,English
3,0,0,0,0,0,0,0,1,0,5,1,English
3,0,0,0,0,1,1,1,0,0,4,1,Slovenian
3,0,0,0,0,0,0,1,0,0,4,0,French
3,0,0,0,0,1,0,0,0,0,4,1,Russian
1,0,0,0,1,0,0,0,0,1,5,0,Hebrew
1,0,1,0,0,0,1,0,0,1,4,0,Romanian
1,0,0,0,0,0,1,0,0,0,4,0,Czech
1,0,0,1,0,0,0,0,1,1,3,0,English
1,0,1,0,1,1,0,0,0,0,4,1,English
1,0,0,0,1,0,0,0,1,1,2,0,Dutch
1,0,0,0,1,1,0,1,0,0,3,1,English
1,0,0,0,1,0,1,0,0,0,4,0,English
1,0,0,0,0,1,0,0,0,0,5,0,Dutch
1,0,0,0,0,0,1,1,0,1,4,1,Dutch
1,0,1,0,1,0,0,0,1,0,5,0,English
1,0,0,0,0,0,0,0,1,0,4,0,Russian
0,0,0,0,0,0,0,0,1,1,1,0,Russian
0,0,0,1,0,1,0,0,0,0,4,0,English
0,0,0,0,0,0,0,0,1,0,3,1,Swedish
0,0,1,0,0,1,0,0,0,0,4,0,English
0,0,0,0,0,0,0,0,1,0,3,1,Russian
0,0,0,0,0,1,0,0,0,0,5,1,Russian
0,1,0,1,0,1,0,0,0,0,5,0,German
0,0,0,1,0,1,1,0,0,0,4,0,Russian
0,0,1,0,0,0,0,0,0,0,3,0,Dutch
0,0,0,0,0,0,0,1,0,0,4,0,Italian
0,0,0,0,0,0,0,1,1,0,1,0,Russian
0,0,0,0,0,0,0,1,1,1,3,0,Russian
0,1,0,1,0,0,0,1,0,0,4,0,English
0,0,0,0,0,1,0,0,0,0,2,0,Dutch
0,0,0,0,1,1,0,0,0,0,4,0,Dutch
0,0,0,0,0,1,0,0,0,0,2,1,English
